Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
82,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.0,21,21,41
84,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.0,21,21,42
86,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.0,21,21,43
88,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.0952,21,19,44
90,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.0952,21,19,45
92,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,46
94,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,47
96,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,48
98,0.0083,120,119,0.0,65,65,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,49
100,0.0083,120,119,0.0308,65,63,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,50
102,0.0083,120,119,0.0308,65,63,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,51
104,0.0083,120,119,0.0308,65,63,0.0667,15,14,0.1667,6,5,0.0,2,2,0.0,7,7,0.1905,21,17,52
106,0.025,120,117,0.0308,65,63,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.1905,21,17,53
108,0.025,120,117,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.1905,21,17,54
110,0.025,120,117,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.1905,21,17,55
112,0.0333,120,116,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.1905,21,17,56
114,0.0333,120,116,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,57
116,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,58
118,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,59
120,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,60
122,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,61
124,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.3333,6,4,0.0,2,2,0.0,7,7,0.2381,21,16,62
126,0.0417,120,115,0.0462,65,62,0.0667,15,14,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,63
128,0.05,120,114,0.0462,65,62,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,64
130,0.05,120,114,0.0462,65,62,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,65
132,0.0583,120,113,0.0462,65,62,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,66
134,0.0583,120,113,0.0462,65,62,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,67
136,0.0583,120,113,0.0615,65,61,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,68
138,0.0667,120,112,0.0615,65,61,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.2857,21,15,69
140,0.075,120,111,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.3333,21,14,70
142,0.075,120,111,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.3333,21,14,71
144,0.1,120,108,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,72
146,0.1,120,108,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,73
148,0.1,120,108,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,74
150,0.1083,120,107,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,75
152,0.1083,120,107,0.0769,65,60,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,76
154,0.1083,120,107,0.1077,65,58,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,77
156,0.1083,120,107,0.1077,65,58,0.1333,15,13,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,78
158,0.1083,120,107,0.1077,65,58,0.2,15,12,0.5,6,3,0.0,2,2,0.0,7,7,0.381,21,13,79
160,0.1083,120,107,0.1077,65,58,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,80
162,0.1083,120,107,0.1077,65,58,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,81
164,0.125,120,105,0.1231,65,57,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,82
166,0.125,120,105,0.1231,65,57,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,83
168,0.125,120,105,0.1231,65,57,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,84
170,0.1333,120,104,0.1231,65,57,0.2,15,12,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,85
172,0.1417,120,103,0.1385,65,56,0.2667,15,11,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,86
174,0.1417,120,103,0.1385,65,56,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,87
176,0.1583,120,101,0.1846,65,53,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,88
178,0.1583,120,101,0.2,65,52,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,89
180,0.1667,120,100,0.2,65,52,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,90
182,0.1667,120,100,0.2,65,52,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,91
184,0.1833,120,98,0.2154,65,51,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,92
186,0.1917,120,97,0.2154,65,51,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,93
188,0.2083,120,95,0.2154,65,51,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.381,21,13,94
190,0.2083,120,95,0.2462,65,49,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.4286,21,12,95
192,0.2083,120,95,0.2615,65,48,0.3333,15,10,0.6667,6,2,0.0,2,2,0.0,7,7,0.4286,21,12,96
194,0.2083,120,95,0.2615,65,48,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.4286,21,12,97
196,0.2083,120,95,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.4286,21,12,98
198,0.2167,120,94,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.4762,21,11,99
200,0.2333,120,92,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.4762,21,11,100
202,0.2333,120,92,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,101
204,0.25,120,90,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,102
206,0.2667,120,88,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,103
208,0.2667,120,88,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,104
210,0.2917,120,85,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,105
212,0.2917,120,85,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,106
214,0.2917,120,85,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,107
216,0.3083,120,83,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,108
218,0.3083,120,83,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,109
220,0.3083,120,83,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,110
222,0.3083,120,83,0.2923,65,46,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,111
224,0.3083,120,83,0.3077,65,45,0.4,15,9,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,112
226,0.3167,120,82,0.3077,65,45,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,113
228,0.3333,120,80,0.3077,65,45,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.5238,21,10,114
230,0.3583,120,77,0.3231,65,44,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.5714,21,9,115
232,0.3667,120,76,0.3385,65,43,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,116
234,0.3833,120,74,0.3385,65,43,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,117
236,0.3833,120,74,0.3538,65,42,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,118
238,0.3833,120,74,0.3692,65,41,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,119
240,0.3833,120,74,0.3692,65,41,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,120
242,0.3917,120,73,0.4,65,39,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,121
244,0.3917,120,73,0.4,65,39,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,122
246,0.3917,120,73,0.4154,65,38,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,123
248,0.3917,120,73,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,124
250,0.3917,120,73,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,125
252,0.3917,120,73,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,126
254,0.4,120,72,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,127
256,0.4,120,72,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,128
258,0.4,120,72,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,129
260,0.4083,120,71,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,130
262,0.4083,120,71,0.4308,65,37,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,131
264,0.4083,120,71,0.4462,65,36,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,132
266,0.4167,120,70,0.4615,65,35,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,133
268,0.4167,120,70,0.4615,65,35,0.4667,15,8,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,134
270,0.4167,120,70,0.4615,65,35,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,135
272,0.4167,120,70,0.4615,65,35,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,136
274,0.4167,120,70,0.4615,65,35,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,137
276,0.4167,120,70,0.4615,65,35,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,138
278,0.4167,120,70,0.4615,65,35,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,139
280,0.4167,120,70,0.4769,65,34,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,140
282,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,141
284,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,142
286,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,143
288,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,144
290,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,145
292,0.4167,120,70,0.4923,65,33,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,146
294,0.425,120,69,0.5077,65,32,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,147
296,0.425,120,69,0.5077,65,32,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,148
298,0.425,120,69,0.5231,65,31,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,149
300,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,150
302,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,151
304,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,152
306,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,153
308,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,0.5,2,1,0.0,7,7,0.619,21,8,154
310,0.4333,120,68,0.5538,65,29,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,155
312,0.4333,120,68,0.5692,65,28,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,156
314,0.4333,120,68,0.5692,65,28,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,157
316,0.4333,120,68,0.5692,65,28,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,158
318,0.4333,120,68,0.5692,65,28,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,159
320,0.4417,120,67,0.5692,65,28,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,160
322,0.4417,120,67,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,161
324,0.45,120,66,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,162
326,0.4583,120,65,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,163
328,0.4583,120,65,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,164
330,0.4583,120,65,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,165
332,0.4583,120,65,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,166
334,0.4583,120,65,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,167
336,0.4667,120,64,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,168
338,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,169
340,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,170
342,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,171
344,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,172
346,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,173
348,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,174
350,0.475,120,63,0.5846,65,27,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,175
352,0.475,120,63,0.6,65,26,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,176
354,0.475,120,63,0.6,65,26,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,177
356,0.475,120,63,0.6,65,26,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,178
358,0.475,120,63,0.6,65,26,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,179
360,0.475,120,63,0.6,65,26,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,180
362,0.475,120,63,0.6154,65,25,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,181
364,0.4833,120,62,0.6154,65,25,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,182
366,0.4833,120,62,0.6154,65,25,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,183
368,0.4833,120,62,0.6154,65,25,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,184
370,0.4833,120,62,0.6154,65,25,0.5333,15,7,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,185
372,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,186
374,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,187
376,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,188
378,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,189
380,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,190
382,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,191
384,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,192
386,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,193
388,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,194
390,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,195
392,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,196
394,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,197
396,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,198
398,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,199
400,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,200
402,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,201
404,0.4833,120,62,0.6154,65,25,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,202
406,0.4833,120,62,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,203
408,0.4833,120,62,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,204
410,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,205
412,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,206
414,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,207
416,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,208
418,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,209
420,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,210
422,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,211
424,0.4917,120,61,0.6308,65,24,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,212
426,0.4917,120,61,0.6462,65,23,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,213
428,0.5,120,60,0.6462,65,23,0.6,15,6,0.6667,6,2,1.0,2,0,0.0,7,7,0.619,21,8,214
