Frame,Class_0,Class_0_total,Class_0_pos,Class_1,Class_1_total,Class_1_pos,Class_2,Class_2_total,Class_2_pos,Class_3,Class_3_total,Class_3_pos,Class_4,Class_4_total,Class_4_pos,Class_5,Class_5_total,Class_5_pos,Class_6,Class_6_total,Class_6_pos,FrameIndex
104,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.0476,21,20,52
106,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.0952,21,19,53
108,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,54
110,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,55
112,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,56
114,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,57
116,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,58
118,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,59
120,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1429,21,18,60
122,0.0256,78,76,0.0108,93,92,0.0392,51,49,0.25,4,3,0.0,1,1,0.0,6,6,0.1905,21,17,61
124,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.1905,21,17,62
126,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.1905,21,17,63
128,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2381,21,16,64
130,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2381,21,16,65
132,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2381,21,16,66
134,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2381,21,16,67
136,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2381,21,16,68
138,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2857,21,15,69
140,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2857,21,15,70
142,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2857,21,15,71
144,0.0256,78,76,0.0108,93,92,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.2857,21,15,72
146,0.0385,78,75,0.0215,93,91,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,73
148,0.0385,78,75,0.0215,93,91,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,74
150,0.0385,78,75,0.0215,93,91,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,75
152,0.0385,78,75,0.0215,93,91,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,76
154,0.0513,78,74,0.0215,93,91,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,77
156,0.0769,78,72,0.0323,93,90,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,78
158,0.0769,78,72,0.0323,93,90,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,79
160,0.0769,78,72,0.043,93,89,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,80
162,0.0897,78,71,0.043,93,89,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,81
164,0.0897,78,71,0.043,93,89,0.0588,51,48,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,82
166,0.0897,78,71,0.043,93,89,0.0784,51,47,0.25,4,3,0.0,1,1,0.0,6,6,0.381,21,13,83
168,0.1026,78,70,0.043,93,89,0.0784,51,47,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,84
170,0.1026,78,70,0.043,93,89,0.0784,51,47,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,85
172,0.1026,78,70,0.043,93,89,0.0784,51,47,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,86
174,0.1026,78,70,0.043,93,89,0.098,51,46,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,87
176,0.1026,78,70,0.0538,93,88,0.098,51,46,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,88
178,0.1026,78,70,0.0538,93,88,0.098,51,46,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,89
180,0.1154,78,69,0.0538,93,88,0.098,51,46,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,90
182,0.1154,78,69,0.0538,93,88,0.1176,51,45,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,91
184,0.1154,78,69,0.0538,93,88,0.1176,51,45,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,92
186,0.1154,78,69,0.0538,93,88,0.1176,51,45,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,93
188,0.1154,78,69,0.0645,93,87,0.1373,51,44,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,94
190,0.1154,78,69,0.0753,93,86,0.1373,51,44,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,95
192,0.1154,78,69,0.0753,93,86,0.1373,51,44,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,96
194,0.1154,78,69,0.0753,93,86,0.1373,51,44,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,97
196,0.1282,78,68,0.086,93,85,0.1569,51,43,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,98
198,0.141,78,67,0.1075,93,83,0.1569,51,43,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,99
200,0.141,78,67,0.1183,93,82,0.1765,51,42,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,100
202,0.1538,78,66,0.129,93,81,0.1765,51,42,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,101
204,0.1538,78,66,0.129,93,81,0.1961,51,41,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,102
206,0.1667,78,65,0.129,93,81,0.1961,51,41,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,103
208,0.1795,78,64,0.129,93,81,0.1961,51,41,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,104
210,0.1795,78,64,0.1398,93,80,0.1961,51,41,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,105
212,0.1923,78,63,0.1613,93,78,0.2157,51,40,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,106
214,0.2051,78,62,0.1613,93,78,0.2157,51,40,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,107
216,0.2179,78,61,0.172,93,77,0.2157,51,40,0.25,4,3,0.0,1,1,0.0,6,6,0.4286,21,12,108
218,0.2179,78,61,0.172,93,77,0.2157,51,40,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,109
220,0.2179,78,61,0.1828,93,76,0.2353,51,39,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,110
222,0.2308,78,60,0.1935,93,75,0.2353,51,39,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,111
224,0.2308,78,60,0.1935,93,75,0.2353,51,39,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,112
226,0.2308,78,60,0.1935,93,75,0.2353,51,39,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,113
228,0.2308,78,60,0.1935,93,75,0.2549,51,38,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,114
230,0.2308,78,60,0.2151,93,73,0.2549,51,38,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,115
232,0.2308,78,60,0.2258,93,72,0.2549,51,38,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,116
234,0.2436,78,59,0.2366,93,71,0.2549,51,38,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,117
236,0.2564,78,58,0.2366,93,71,0.2549,51,38,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,118
238,0.2564,78,58,0.2473,93,70,0.2745,51,37,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,119
240,0.2692,78,57,0.2473,93,70,0.2745,51,37,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,120
242,0.2692,78,57,0.2473,93,70,0.2941,51,36,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,121
244,0.2692,78,57,0.2473,93,70,0.2941,51,36,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,122
246,0.2692,78,57,0.2473,93,70,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,123
248,0.2949,78,55,0.2581,93,69,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.4762,21,11,124
250,0.3077,78,54,0.2581,93,69,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,125
252,0.3077,78,54,0.2796,93,67,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,126
254,0.3077,78,54,0.2796,93,67,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,127
256,0.3205,78,53,0.2903,93,66,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,128
258,0.3205,78,53,0.2903,93,66,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,129
260,0.3205,78,53,0.2903,93,66,0.3137,51,35,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,130
262,0.3333,78,52,0.2903,93,66,0.3333,51,34,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,131
264,0.3333,78,52,0.3011,93,65,0.3333,51,34,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,132
266,0.3333,78,52,0.3118,93,64,0.3529,51,33,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,133
268,0.3462,78,51,0.3441,93,61,0.3529,51,33,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,134
270,0.3462,78,51,0.3441,93,61,0.3725,51,32,0.25,4,3,0.0,1,1,0.0,6,6,0.5238,21,10,135
272,0.3462,78,51,0.3441,93,61,0.3725,51,32,0.25,4,3,0.0,1,1,0.0,6,6,0.5714,21,9,136
274,0.3462,78,51,0.3548,93,60,0.3922,51,31,0.5,4,2,0.0,1,1,0.0,6,6,0.5714,21,9,137
276,0.3462,78,51,0.3548,93,60,0.3922,51,31,0.5,4,2,0.0,1,1,0.0,6,6,0.5714,21,9,138
278,0.3462,78,51,0.3656,93,59,0.3922,51,31,0.5,4,2,0.0,1,1,0.0,6,6,0.5714,21,9,139
280,0.3462,78,51,0.3763,93,58,0.3922,51,31,0.5,4,2,0.0,1,1,0.0,6,6,0.5714,21,9,140
282,0.3462,78,51,0.3763,93,58,0.4118,51,30,0.5,4,2,0.0,1,1,0.0,6,6,0.5714,21,9,141
284,0.3462,78,51,0.3871,93,57,0.4314,51,29,0.5,4,2,0.0,1,1,0.0,6,6,0.619,21,8,142
286,0.3462,78,51,0.3871,93,57,0.451,51,28,0.5,4,2,0.0,1,1,0.0,6,6,0.619,21,8,143
288,0.3462,78,51,0.3871,93,57,0.451,51,28,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,144
290,0.3462,78,51,0.3871,93,57,0.451,51,28,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,145
292,0.3462,78,51,0.3871,93,57,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,146
294,0.3462,78,51,0.3871,93,57,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,147
296,0.3462,78,51,0.3978,93,56,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,148
298,0.3462,78,51,0.4086,93,55,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,149
300,0.359,78,50,0.4086,93,55,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,150
302,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.5,4,2,0.0,1,1,0.0,6,6,0.6667,21,7,151
304,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,152
306,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,153
308,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,154
310,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,155
312,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,156
314,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,157
316,0.3718,78,49,0.4086,93,55,0.4902,51,26,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,158
318,0.3718,78,49,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.6667,21,7,159
320,0.3846,78,48,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,160
322,0.3846,78,48,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,161
324,0.3846,78,48,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,162
326,0.3846,78,48,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,163
328,0.3974,78,47,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,164
330,0.4103,78,46,0.4086,93,55,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,165
332,0.4231,78,45,0.4194,93,54,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,166
334,0.4231,78,45,0.4194,93,54,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,167
336,0.4231,78,45,0.4301,93,53,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,168
338,0.4231,78,45,0.4301,93,53,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,169
340,0.4231,78,45,0.4301,93,53,0.5098,51,25,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,170
342,0.4359,78,44,0.4301,93,53,0.5294,51,24,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,171
344,0.4487,78,43,0.4301,93,53,0.5294,51,24,0.75,4,1,0.0,1,1,0.0,6,6,0.7143,21,6,172
346,0.4487,78,43,0.4409,93,52,0.549,51,23,0.75,4,1,0.0,1,1,0.0,6,6,0.7619,21,5,173
348,0.4487,78,43,0.4409,93,52,0.549,51,23,0.75,4,1,0.0,1,1,0.0,6,6,0.7619,21,5,174
350,0.4487,78,43,0.4409,93,52,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,175
352,0.4487,78,43,0.4409,93,52,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,176
354,0.4487,78,43,0.4516,93,51,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,177
356,0.4487,78,43,0.4516,93,51,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,178
358,0.4487,78,43,0.4516,93,51,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,179
360,0.4487,78,43,0.4516,93,51,0.549,51,23,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,180
362,0.4615,78,42,0.4624,93,50,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,181
364,0.4615,78,42,0.4624,93,50,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,182
366,0.4615,78,42,0.4624,93,50,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,183
368,0.4615,78,42,0.4624,93,50,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,184
370,0.4615,78,42,0.4624,93,50,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,185
372,0.4744,78,41,0.4731,93,49,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,186
374,0.4744,78,41,0.4731,93,49,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,187
376,0.4744,78,41,0.4731,93,49,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,188
378,0.5,78,39,0.4839,93,48,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,189
380,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,190
382,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,191
384,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,192
386,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,193
388,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,194
390,0.5,78,39,0.4946,93,47,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,195
392,0.5,78,39,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,196
394,0.5128,78,38,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,197
396,0.5128,78,38,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,198
398,0.5128,78,38,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,199
400,0.5128,78,38,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,200
402,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,201
404,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,202
406,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,203
408,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,204
410,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,205
412,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,206
414,0.5256,78,37,0.5054,93,46,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,207
416,0.5256,78,37,0.5161,93,45,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,208
418,0.5256,78,37,0.5161,93,45,0.5686,51,22,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,209
420,0.5256,78,37,0.5161,93,45,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,210
422,0.5256,78,37,0.5161,93,45,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,211
424,0.5256,78,37,0.5161,93,45,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,212
426,0.5256,78,37,0.5161,93,45,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,213
428,0.5256,78,37,0.5161,93,45,0.5882,51,21,1.0,4,0,0.0,1,1,0.0,6,6,0.7619,21,5,214
